"only_offers","op_metrics.0.throughput.max",109.27155303955078
"only_offers","op_metrics.0.latency.50_0",126.43718497605886
"only_offers","op_metrics.0.latency.90_0",192.05721686103078
"only_offers","op_metrics.0.latency.99_0",1051.8395317925347
"only_offers","op_metrics.0.latency.99_9",1799.4960327148508
"only_offers","op_metrics.0.latency.99_99",2666.7438476561833
"only_offers","op_metrics.0.latency.100_0",3626.354736328125
"only_offers","op_metrics.0.latency.mean",163.35815308868183
"only_offers","op_metrics.0.service_time.50_0",126.43735895712517
"only_offers","op_metrics.0.service_time.90_0",192.05721686103078
"only_offers","op_metrics.0.service_time.99_0",1051.2563677777302
"only_offers","op_metrics.0.service_time.99_9",1799.4960327148508
"only_offers","op_metrics.0.service_time.99_99",2666.7438476561833
"only_offers","op_metrics.0.service_time.100_0",3626.354736328125
"only_offers","op_metrics.0.service_time.mean",163.35815308868183
"only_offers","op_metrics.0.processing_time.50_0",127.5387900077696
"only_offers","op_metrics.0.processing_time.90_0",193.27907758569216
"only_offers","op_metrics.0.processing_time.99_0",1052.1999382046988
"only_offers","op_metrics.0.processing_time.99_9",1800.516967773444
"only_offers","op_metrics.0.processing_time.99_99",2667.7237060546204
"only_offers","op_metrics.0.processing_time.100_0",3627.2646484375
"only_offers","op_metrics.0.processing_time.mean",164.56754260601716
"only_offers","op_metrics.0.error_rate",0
"only_offers","total_time",2145068
"only_offers","total_time_per_shard.min",89616
"only_offers","total_time_per_shard.median",156858
"only_offers","total_time_per_shard.max",404098
"only_offers","indexing_throttle_time",0
"only_offers","indexing_throttle_time_per_shard.min",0
"only_offers","indexing_throttle_time_per_shard.median",0
"only_offers","indexing_throttle_time_per_shard.max",0
"only_offers","merge_time",91492
"only_offers","merge_time_per_shard.min",1014
"only_offers","merge_time_per_shard.median",10232.5
"only_offers","merge_time_per_shard.max",18098
"only_offers","merge_count",46
"only_offers","refresh_time",104290
"only_offers","refresh_time_per_shard.min",6722
"only_offers","refresh_time_per_shard.median",8769
"only_offers","refresh_time_per_shard.max",18980
"only_offers","refresh_count",150
"only_offers","flush_time",48808
"only_offers","flush_time_per_shard.min",455
"only_offers","flush_time_per_shard.median",2955.5
"only_offers","flush_time_per_shard.max",16039
"only_offers","flush_count",40
"only_offers","merge_throttle_time",0
"only_offers","merge_throttle_time_per_shard.min",0
"only_offers","merge_throttle_time_per_shard.median",0
"only_offers","merge_throttle_time_per_shard.max",0
"only_offers","young_gc_time",7303
"only_offers","old_gc_time",0
"only_offers","memory_segments",3508020
"only_offers","memory_doc_values",589872
"only_offers","memory_terms",2303669
"only_offers","memory_norms",83200
"only_offers","memory_points",124727
"only_offers","memory_stored_fields",406552
"only_offers","store_size",1680494929
"only_offers","translog_size",11744745512
"only_offers","segment_count",100
"only_tiers","op_metrics.0.throughput.min",315.20330810546875
"only_tiers","op_metrics.0.throughput.mean",349.59569860387734
"only_tiers","op_metrics.0.throughput.median",348.977294921875
"only_tiers","op_metrics.0.throughput.max",404.9965515136719
"only_tiers","op_metrics.0.latency.50_0",37.76047318123091
"only_tiers","op_metrics.0.latency.90_0",48.9281641773287
"only_tiers","op_metrics.0.latency.99_0",201.87934414545694
"only_tiers","op_metrics.0.latency.99_9",2378.9249267580026
"only_tiers","op_metrics.0.latency.99_99",4215.125195312484
"only_tiers","op_metrics.0.latency.100_0",5347.03759765625
"only_tiers","op_metrics.0.latency.mean",53.872671529433305
"only_tiers","op_metrics.0.service_time.50_0",37.750056891938236
"only_tiers","op_metrics.0.service_time.90_0",48.9235725175241
"only_tiers","op_metrics.0.service_time.99_0",201.87934414545694
"only_tiers","op_metrics.0.service_time.99_9",2378.9249267580026
"only_tiers","op_metrics.0.service_time.99_99",4215.125195312484
"only_tiers","op_metrics.0.service_time.100_0",5347.03759765625
"only_tiers","op_metrics.0.service_time.mean",53.872671529433305
"only_tiers","op_metrics.0.processing_time.50_0",38.71595585814721
"only_tiers","op_metrics.0.processing_time.90_0",50.07974313377315
"only_tiers","op_metrics.0.processing_time.99_0",210.5787618727911
"only_tiers","op_metrics.0.processing_time.99_9",2380.321289062693
"only_tiers","op_metrics.0.processing_time.99_99",4215.908398437483
"only_tiers","op_metrics.0.processing_time.100_0",5348.09814453125
"only_tiers","op_metrics.0.processing_time.mean",54.991356898924884
"only_tiers","op_metrics.0.error_rate",0
"only_tiers","total_time",583255
"only_tiers","total_time_per_shard.min",20984
"only_tiers","total_time_per_shard.median",40382
"only_tiers","total_time_per_shard.max",115723
"only_tiers","indexing_throttle_time",0
"only_tiers","indexing_throttle_time_per_shard.min",0
"only_tiers","indexing_throttle_time_per_shard.median",0
"only_tiers","indexing_throttle_time_per_shard.max",0
"only_tiers","merge_time",3606
"only_tiers","merge_time_per_shard.min",0
"only_tiers","merge_time_per_shard.median",0
"only_tiers","merge_time_per_shard.max",1398
"only_tiers","merge_count",4
"only_tiers","refresh_time",82813
"only_tiers","refresh_time_per_shard.min",4616
"only_tiers","refresh_time_per_shard.median",8746
"only_tiers","refresh_time_per_shard.max",11603
"only_tiers","refresh_count",54
"only_tiers","flush_time",23218
"only_tiers","flush_time_per_shard.min",0
"only_tiers","flush_time_per_shard.median",0
"only_tiers","flush_time_per_shard.max",9626
"only_tiers","flush_count",4
"only_tiers","merge_throttle_time",0
"only_tiers","merge_throttle_time_per_shard.min",0
"only_tiers","merge_throttle_time_per_shard.median",0
"only_tiers","merge_throttle_time_per_shard.max",0
"only_tiers","young_gc_time",2573
"only_tiers","old_gc_time",0
"only_tiers","memory_segments",770559
"only_tiers","memory_doc_values",41960
"only_tiers","memory_terms",367268
"only_tiers","memory_norms",5632
"only_tiers","memory_points",76491
"only_tiers","memory_stored_fields",279208
"only_tiers","store_size",885433847
"only_tiers","translog_size",8084093579
"only_tiers","segment_count",88
